session_id,charger_id,city,connector_type,max_power_kw,location_type,start_time,end_time,energy_delivered_kwh,peak_power_kw,avg_power_kw,session_duration_min,soc_start,soc_end,month_year
2b596c4d-3ba,EVC-AHM-0026,Ahmedabad,CHAdeMO,22,Mall,2024-01-22T13:00:00,2024-01-22T13:35:00,10.83,22.06,18.56,35,24,81,2024-01
15a24efd-a35,EVC-BHA-0057,Bhavnagar,CCS2,22,Office,2024-01-22T07:13:00,2024-01-22T09:28:00,34.49,16.35,15.33,135,16,81,2024-01
6fac33be-704,EVC-MEH-0051,Mehsana,Type2_AC,22,Public,2024-01-22T17:30:00,2024-01-22T20:08:00,27.36,11.76,10.39,158,28,100,2024-01
e9a56001-834,EVC-SUR-0061,Surat,Bharat_DC,60,Highway,2024-01-22T14:45:00,2024-01-22T16:04:00,45.94,41.35,34.89,79,14,37,2024-01
d7ed0330-934,EVC-BHA-0075,Bharuch,CHAdeMO,120,Residential,2024-01-22T12:15:00,2024-01-22T13:36:00,115.74,95.21,85.73,81,35,85,2024-01
0b276472-f28,EVC-BHA-0091,Bharuch,CHAdeMO,60,Residential,2024-01-22T12:29:00,2024-01-22T14:50:00,117.23,51.68,49.88,141,37,80,2024-01
d4659c38-bdd,EVC-SUR-0060,Surat,Bharat_DC,7.4,Office,2024-01-22T10:28:00,2024-01-22T11:13:00,5.0,6.83,6.67,45,31,51,2024-01
55f6b867-8c3,EVC-SUR-0054,Surat,Bharat_DC,60,Mall,2024-01-22T15:06:00,2024-01-22T15:42:00,21.5,41.83,35.83,36,38,100,2024-01
7e164711-594,EVC-GAN-0100,Gandhinagar,Type2_AC,120,Public,2024-01-22T08:14:00,2024-01-22T09:07:00,56.93,70.71,64.45,53,32,100,2024-01
19549fd6-d8a,EVC-GAN-0033,Gandhinagar,Type2_AC,7.4,Highway,2024-01-22T16:30:00,2024-01-22T18:45:00,11.79,5.42,5.24,135,46,77,2024-01
bdaef865-128,EVC-JAM-0041,Jamnagar,CHAdeMO,60,Office,2024-01-22T10:46:00,2024-01-22T14:25:00,170.86,52.23,46.81,219,13,50,2024-01
e14f558c-760,EVC-SUR-0032,Surat,Bharat_DC,50,Public,2024-01-22T09:29:00,2024-01-22T10:46:00,41.03,35.34,31.97,77,50,72,2024-01
4495b23d-8b3,EVC-MEH-0006,Mehsana,CCS2,120,Mall,2024-01-22T09:05:00,2024-01-22T11:59:00,286.88,105.17,98.92,174,45,89,2024-01
9022bb29-e5d,EVC-JAM-0041,Jamnagar,CHAdeMO,60,Office,2024-01-22T08:00:00,2024-01-22T09:01:00,52.2,55.14,51.35,61,47,100,2024-01
8b313a4d-295,EVC-RAJ-0009,Rajkot,Type2_AC,3.3,Highway,2024-01-22T19:51:00,2024-01-22T21:48:00,3.81,1.96,1.96,117,19,60,2024-01
1c7115ad-c2f,EVC-SUR-0011,Surat,Type2_AC,3.3,Residential,2024-01-22T18:19:00,2024-01-22T19:12:00,2.46,3.26,2.78,53,17,60,2024-01
c519e9c2-50f,EVC-VAD-0098,Vadodara,CCS2,150,Highway,2024-01-22T20:49:00,2024-01-22T21:58:00,113.18,108.9,98.42,69,42,79,2024-01
fd953a46-c04,EVC-JAM-0024,Jamnagar,CCS2,7.4,Office,2024-01-22T23:21:00,2024-01-23T03:18:00,12.4,3.74,3.14,237,32,90,2024-01
5073bd08-5bf,EVC-SUR-0005,Surat,CHAdeMO,120,Highway,2024-01-22T09:36:00,2024-01-22T09:51:00,24.07,110.91,96.3,15,50,100,2024-01
31924213-0ff,EVC-GAN-0071,Gandhinagar,Bharat_DC,22,Mall,2024-01-22T10:05:00,2024-01-22T12:53:00,50.04,20.27,17.87,168,45,82,2024-01
b642104f-608,EVC-GAN-0047,Gandhinagar,Bharat_DC,120,Mall,2024-01-22T07:27:00,2024-01-22T11:18:00,328.69,100.41,85.38,231,47,71,2024-01
5d2230e9-32e,EVC-RAJ-0025,Rajkot,Type2_AC,22,Public,2024-01-22T09:05:00,2024-01-22T09:26:00,5.61,18.17,16.03,21,6,64,2024-01
385acb94-029,EVC-GAN-0047,Gandhinagar,Bharat_DC,120,Mall,2024-01-22T09:07:00,2024-01-22T12:33:00,244.44,79.37,71.2,206,49,97,2024-01
9e5963f9-e40,EVC-JUN-0001,Junagadh,CCS2,22,Public,2024-01-22T19:12:00,2024-01-22T22:45:00,39.2,11.98,11.04,213,33,87,2024-01
d30a1115-17e,EVC-GAN-0046,Gandhinagar,Bharat_DC,50,Highway,2024-01-22T16:00:00,2024-01-22T16:59:00,24.89,26.94,25.32,59,47,100,2024-01
1c67bb06-247,EVC-SUR-0005,Surat,CHAdeMO,120,Highway,2024-01-22T10:15:00,2024-01-22T13:20:00,301.5,109.64,97.78,185,35,100,2024-01
70528242-c0c,EVC-AHM-0097,Ahmedabad,CCS2,3.3,Mall,2024-01-22T18:00:00,2024-01-22T21:18:00,4.59,1.39,1.39,198,8,84,2024-01
57d0d442-dfe,EVC-GAN-0081,Gandhinagar,Bharat_DC,150,Public,2024-01-22T07:44:00,2024-01-22T08:56:00,143.78,120.1,119.82,72,25,82,2024-01
ab307ef6-be0,EVC-AHM-0097,Ahmedabad,CCS2,3.3,Mall,2024-01-22T07:31:00,2024-01-22T11:11:00,10.3,2.9,2.81,220,46,72,2024-01
2ee57a60-43c,EVC-BHA-0050,Bharuch,Bharat_DC,50,Highway,2024-01-22T08:31:00,2024-01-22T09:29:00,42.41,50.37,43.87,58,15,43,2024-01
b821968a-f55,EVC-JAM-0078,Jamnagar,Bharat_DC,50,Highway,2024-01-22T07:19:00,2024-01-22T10:20:00,85.55,32.22,28.36,181,19,76,2024-01
2a361893-df4,EVC-AHM-0013,Ahmedabad,Bharat_DC,22,Residential,2024-01-22T13:55:00,2024-01-22T17:23:00,69.64,23.81,20.09,208,37,94,2024-01
dbc14f0b-6b0,EVC-JAM-0041,Jamnagar,CHAdeMO,60,Office,2024-01-22T21:38:00,2024-01-22T22:52:00,39.55,37.36,32.07,74,13,93,2024-01
1e038194-138,EVC-RAJ-0021,Rajkot,Type2_AC,7.4,Public,2024-01-22T15:41:00,2024-01-22T19:01:00,12.32,3.91,3.7,200,5,44,2024-01
bc2a7188-5f4,EVC-RAJ-0040,Rajkot,CCS2,3.3,Office,2024-01-22T17:24:00,2024-01-22T18:33:00,1.96,1.94,1.7,69,23,78,2024-01
a1fd640a-eba,EVC-ANA-0092,Anand,CCS2,120,Office,2024-01-23T10:48:00,2024-01-23T12:29:00,146.11,96.84,86.8,101,25,67,2024-01
310196f4-577,EVC-SUR-0061,Surat,Bharat_DC,60,Highway,2024-01-23T18:14:00,2024-01-23T19:03:00,26.29,33.43,32.19,49,22,83,2024-01
667f9a31-082,EVC-SUR-0066,Surat,CHAdeMO,3.3,Highway,2024-01-23T13:32:00,2024-01-23T15:52:00,4.23,2.08,1.81,140,7,61,2024-01
74882f85-c44,EVC-BHA-0019,Bharuch,CCS2,7.4,Public,2024-01-23T21:46:00,2024-01-23T23:09:00,4.87,3.72,3.52,83,48,100,2024-01
cd6af541-376,EVC-ANA-0063,Anand,Type2_AC,120,Highway,2024-01-23T18:25:00,2024-01-23T19:17:00,67.92,92.53,78.37,52,49,100,2024-01
3bf02df3-d46,EVC-SUR-0093,Surat,CHAdeMO,60,Highway,2024-01-23T13:44:00,2024-01-23T14:52:00,56.03,52.45,49.44,68,10,64,2024-01
ca2f8221-f5c,EVC-JAM-0077,Jamnagar,CCS2,7.4,Highway,2024-01-23T17:16:00,2024-01-23T21:15:00,26.73,7.96,6.71,239,10,88,2024-01
94784cb4-f9a,EVC-GAN-0083,Gandhinagar,Bharat_DC,22,Highway,2024-01-23T18:00:00,2024-01-23T18:59:00,12.87,14.76,13.09,59,48,100,2024-01
6b09ffd0-7fc,EVC-BHA-0019,Bharuch,CCS2,7.4,Public,2024-01-23T14:30:00,2024-01-23T16:54:00,10.01,4.57,4.17,144,50,100,2024-01
4dd938c9-a28,EVC-RAJ-0087,Rajkot,Type2_AC,7.4,Highway,2024-01-23T06:31:00,2024-01-23T07:06:00,3.36,6.82,5.75,35,47,100,2024-01
5483a97c-ded,EVC-ANA-0042,Anand,CCS2,3.3,Public,2024-01-23T16:07:00,2024-01-23T18:30:00,3.75,1.64,1.57,143,27,67,2024-01
5b04e64d-c1b,EVC-VAD-0090,Vadodara,CHAdeMO,150,Highway,2024-01-23T23:42:00,2024-01-24T00:19:00,59.59,104.55,96.63,37,44,93,2024-01
1edd69f8-ddf,EVC-SUR-0005,Surat,CHAdeMO,120,Highway,2024-01-23T10:54:00,2024-01-23T11:40:00,74.36,102.32,97.0,46,29,80,2024-01
7edb2607-f74,EVC-AHM-0002,Ahmedabad,CHAdeMO,60,Mall,2024-01-23T10:23:00,2024-01-23T13:23:00,139.92,51.15,46.64,180,27,86,2024-01
47be6eb9-310,EVC-AHM-0073,Ahmedabad,CCS2,3.3,Residential,2024-01-23T07:56:00,2024-01-23T11:23:00,5.07,1.59,1.47,207,16,38,2024-01
09f00c56-48a,EVC-BHA-0018,Bhavnagar,Bharat_DC,3.3,Office,2024-01-23T07:54:00,2024-01-23T09:03:00,2.75,2.57,2.39,69,36,64,2024-01
d3309849-628,EVC-VAD-0059,Vadodara,Bharat_DC,7.4,Mall,2024-01-23T19:03:00,2024-01-23T20:57:00,11.33,7.0,5.96,114,50,89,2024-01
0b1a1390-e1b,EVC-BHA-0091,Bharuch,CHAdeMO,60,Residential,2024-01-23T14:51:00,2024-01-23T17:00:00,52.0,25.53,24.19,129,32,100,2024-01
9db55ce5-732,EVC-JAM-0077,Jamnagar,CCS2,7.4,Highway,2024-01-23T09:58:00,2024-01-23T11:37:00,7.97,5.0,4.83,99,46,100,2024-01
6baf9852-297,EVC-ANA-0058,Anand,Type2_AC,150,Mall,2024-01-24T16:52:00,2024-01-24T18:34:00,217.93,136.21,128.19,102,28,48,2024-01
a8978c1e-88f,EVC-VAD-0056,Vadodara,Bharat_DC,120,Office,2024-01-24T08:51:00,2024-01-24T09:22:00,32.69,75.21,63.27,31,9,77,2024-01
6639aec8-052,EVC-SUR-0028,Surat,CCS2,7.4,Mall,2024-01-24T10:11:00,2024-01-24T10:29:00,1.2,4.04,3.99,18,14,44,2024-01
1c1e7be9-b46,EVC-BHA-0091,Bharuch,CHAdeMO,60,Residential,2024-01-24T20:49:00,2024-01-25T00:48:00,161.9,43.67,40.64,239,20,68,2024-01
3ff226e9-ac4,EVC-GAN-0033,Gandhinagar,Type2_AC,7.4,Highway,2024-01-24T21:55:00,2024-01-25T01:40:00,18.49,5.92,4.93,225,33,62,2024-01
9807d2fa-0e4,EVC-RAJ-0087,Rajkot,Type2_AC,7.4,Highway,2024-01-24T16:11:00,2024-01-24T18:03:00,8.5,5.11,4.56,112,6,66,2024-01
dc1ada1c-1d9,EVC-AHM-0003,Ahmedabad,CCS2,22,Public,2024-01-24T18:12:00,2024-01-24T20:15:00,27.71,15.77,13.52,123,17,63,2024-01
e7083a46-0d1,EVC-VAD-0098,Vadodara,CCS2,150,Highway,2024-01-24T02:01:00,2024-01-24T04:54:00,273.03,106.7,94.69,173,40,100,2024-01
cdcd2f57-c71,EVC-JAM-0080,Jamnagar,CHAdeMO,120,Residential,2024-01-24T20:29:00,2024-01-25T00:22:00,369.71,103.5,95.2,233,45,79,2024-01
0f5bc273-bbf,EVC-JAM-0049,Jamnagar,Bharat_DC,60,Public,2024-01-24T11:27:00,2024-01-24T12:36:00,28.86,29.36,25.09,69,16,80,2024-01
62fb1b33-5cd,EVC-GAN-0079,Gandhinagar,CCS2,60,Residential,2024-01-24T11:01:00,2024-01-24T11:36:00,15.55,28.27,26.66,35,44,100,2024-01
8a63cc45-f26,EVC-ANA-0012,Anand,Type2_AC,50,Residential,2024-01-24T09:35:00,2024-01-24T11:06:00,53.4,39.55,35.21,91,33,100,2024-01
99e51f13-386,EVC-SUR-0068,Surat,CHAdeMO,60,Mall,2024-01-24T10:08:00,2024-01-24T12:03:00,74.04,45.46,38.63,115,30,64,2024-01
b7df8259-22f,EVC-AHM-0084,Ahmedabad,Bharat_DC,22,Residential,2024-01-24T05:55:00,2024-01-24T09:50:00,42.57,12.56,10.87,235,38,62,2024-01
afcc2e3b-284,EVC-GAN-0046,Gandhinagar,Bharat_DC,50,Highway,2024-01-24T10:55:00,2024-01-24T11:54:00,43.47,45.01,44.21,59,39,77,2024-01
21e30a65-48d,EVC-RAJ-0072,Rajkot,CHAdeMO,7.4,Public,2024-01-24T02:49:00,2024-01-24T06:29:00,11.12,3.45,3.03,220,25,69,2024-01
75ee4cbd-bc5,EVC-GAN-0083,Gandhinagar,Bharat_DC,22,Highway,2024-01-24T14:42:00,2024-01-24T15:18:00,7.67,15.33,12.79,36,46,100,2024-01
fcfb99d8-3bd,EVC-GAN-0046,Gandhinagar,Bharat_DC,50,Highway,2024-01-24T07:46:00,2024-01-24T10:07:00,63.57,31.3,27.05,141,29,81,2024-01
10a84ffe-d69,EVC-SUR-0028,Surat,CCS2,7.4,Mall,2024-01-24T19:51:00,2024-01-24T21:33:00,7.92,5.11,4.66,102,23,53,2024-01
25afd8cb-1c7,EVC-AHM-0003,Ahmedabad,CCS2,22,Public,2024-01-24T09:04:00,2024-01-24T11:43:00,40.78,16.78,15.39,159,17,61,2024-01
3b494137-8c4,EVC-RAJ-0030,Rajkot,Bharat_DC,3.3,Public,2024-01-24T06:44:00,2024-01-24T07:27:00,1.58,2.46,2.21,43,13,67,2024-01
a8802533-39e,EVC-JAM-0080,Jamnagar,CHAdeMO,120,Residential,2024-01-24T16:02:00,2024-01-24T19:45:00,312.88,93.87,84.18,223,16,80,2024-01
5cca5786-3c5,EVC-GAN-0094,Gandhinagar,Type2_AC,3.3,Residential,2024-01-24T18:45:00,2024-01-24T22:17:00,8.05,2.32,2.28,212,35,96,2024-01
7f44cc05-8fb,EVC-GAN-0081,Gandhinagar,Bharat_DC,150,Public,2024-01-24T21:35:00,2024-01-25T01:04:00,249.75,76.72,71.7,209,8,61,2024-01
b4e7900c-597,EVC-BHA-0018,Bhavnagar,Bharat_DC,3.3,Office,2024-01-24T14:54:00,2024-01-24T17:20:00,5.57,2.53,2.29,146,10,59,2024-01
fddc9ada-3b6,EVC-SUR-0005,Surat,CHAdeMO,120,Highway,2024-01-25T13:30:00,2024-01-25T15:01:00,154.09,109.44,101.6,91,8,82,2024-01
c38d0110-cd5,EVC-BHA-0018,Bhavnagar,Bharat_DC,3.3,Office,2024-01-25T07:43:00,2024-01-25T11:37:00,5.6,1.48,1.44,234,14,46,2024-01
42ac9461-4fc,EVC-JUN-0034,Junagadh,Bharat_DC,7.4,Mall,2024-01-25T20:47:00,2024-01-25T21:47:00,4.15,4.73,4.15,60,23,65,2024-01
e66eb72a-25b,EVC-GAN-0096,Gandhinagar,CHAdeMO,120,Public,2024-01-25T18:53:00,2024-01-25T22:53:00,338.53,92.1,84.63,240,37,79,2024-01
79eed99f-ae0,EVC-VAD-0076,Vadodara,Type2_AC,120,Residential,2024-01-25T05:19:00,2024-01-25T08:32:00,195.07,71.79,60.64,193,50,100,2024-01
35a9db8c-522,EVC-AHM-0073,Ahmedabad,CCS2,3.3,Residential,2024-01-25T20:41:00,2024-01-25T23:24:00,5.48,2.29,2.02,163,40,100,2024-01
a5a4f975-275,EVC-GAN-0083,Gandhinagar,Bharat_DC,22,Highway,2024-01-25T11:55:00,2024-01-25T13:59:00,30.49,17.26,14.75,124,23,55,2024-01
ebd40474-c60,EVC-JAM-0024,Jamnagar,CCS2,7.4,Office,2024-01-25T13:44:00,2024-01-25T16:33:00,8.54,3.09,3.03,169,5,26,2024-01
7a6a639b-0e8,EVC-AHM-0073,Ahmedabad,CCS2,3.3,Residential,2024-01-25T19:04:00,2024-01-25T22:43:00,7.49,2.29,2.05,219,6,74,2024-01
d222e9f5-521,EVC-ANA-0004,Anand,Type2_AC,50,Office,2024-01-25T17:08:00,2024-01-25T18:46:00,73.67,49.78,45.11,98,46,92,2024-01
b9fafc9b-485,EVC-JAM-0024,Jamnagar,CCS2,7.4,Office,2024-01-25T14:13:00,2024-01-25T15:46:00,10.44,7.09,6.74,93,11,54,2024-01
85d82a56-628,EVC-BHA-0075,Bharuch,CHAdeMO,120,Residential,2024-01-25T08:20:00,2024-01-25T11:01:00,238.67,95.79,88.95,161,39,72,2024-01
1e8af8cd-e4b,EVC-AHM-0073,Ahmedabad,CCS2,3.3,Residential,2024-01-25T14:24:00,2024-01-25T15:18:00,1.61,1.85,1.79,54,23,64,2024-01
63109f5d-beb,EVC-ANA-0063,Anand,Type2_AC,120,Highway,2024-01-25T13:17:00,2024-01-25T15:49:00,172.32,72.2,68.02,152,46,73,2024-01
67ab6e93-c4e,EVC-JAM-0041,Jamnagar,CHAdeMO,60,Office,2024-01-25T04:33:00,2024-01-25T06:12:00,71.21,47.04,43.16,99,25,67,2024-01
a5853971-2b0,EVC-SUR-0099,Surat,CHAdeMO,150,Public,2024-01-25T14:18:00,2024-01-25T17:50:00,414.62,137.13,117.34,212,29,81,2024-01
fbfd9d07-f85,EVC-ANA-0058,Anand,Type2_AC,150,Mall,2024-01-26T19:48:00,2024-01-26T22:43:00,383.15,156.84,131.37,175,46,87,2024-01
48a323a4-b15,EVC-RAJ-0037,Rajkot,Type2_AC,22,Public,2024-01-26T19:55:00,2024-01-26T23:50:00,58.68,15.09,14.98,235,19,60,2024-01
4adf112a-7d7,EVC-GAN-0088,Gandhinagar,CHAdeMO,150,Public,2024-01-26T16:51:00,2024-01-26T18:49:00,241.5,133.46,122.8,118,12,33,2024-01
99797cad-6da,EVC-JAM-0024,Jamnagar,CCS2,7.4,Office,2024-01-26T13:39:00,2024-01-26T15:30:00,12.22,7.1,6.6,111,19,92,2024-01
a3658841-92e,EVC-AHM-0002,Ahmedabad,CHAdeMO,60,Mall,2024-01-26T13:35:00,2024-01-26T16:37:00,127.02,46.17,41.87,182,26,78,2024-01
54577688-bcf,EVC-GAN-0071,Gandhinagar,Bharat_DC,22,Mall,2024-01-26T11:46:00,2024-01-26T15:29:00,40.97,11.97,11.02,223,18,65,2024-01
3ebcebca-c45,EVC-AHM-0023,Ahmedabad,CCS2,7.4,Highway,2024-01-26T18:38:00,2024-01-26T21:38:00,17.6,6.63,5.87,180,15,87,2024-01
753bdb90-25a,EVC-AHM-0013,Ahmedabad,Bharat_DC,22,Residential,2024-01-26T05:59:00,2024-01-26T06:48:00,7.68,9.98,9.4,49,25,84,2024-01
27a4feff-fb7,EVC-MEH-0067,Mehsana,CHAdeMO,150,Public,2024-01-26T10:51:00,2024-01-26T12:03:00,80.34,73.53,66.95,72,5,33,2024-01
5302a6f3-7bf,EVC-SUR-0093,Surat,CHAdeMO,60,Highway,2024-01-26T12:22:00,2024-01-26T15:49:00,139.92,46.53,40.56,207,25,54,2024-01
3e8c4c58-5c9,EVC-VAD-0098,Vadodara,CCS2,150,Highway,2024-01-26T13:08:00,2024-01-26T15:30:00,258.71,123.97,109.31,142,14,42,2024-01
682c9dd2-1a5,EVC-RAJ-0089,Rajkot,Bharat_DC,22,Residential,2024-01-26T15:55:00,2024-01-26T19:04:00,44.44,16.3,14.11,189,12,32,2024-01
f232dca2-9e7,EVC-GAN-0094,Gandhinagar,Type2_AC,3.3,Residential,2024-01-26T09:45:00,2024-01-26T12:47:00,9.17,3.53,3.02,182,14,88,2024-01
cda1142c-394,EVC-RAJ-0089,Rajkot,Bharat_DC,22,Residential,2024-01-26T16:19:00,2024-01-26T17:26:00,11.77,10.69,10.54,67,16,90,2024-01
b5fa4a63-ab5,EVC-SUR-0093,Surat,CHAdeMO,60,Highway,2024-01-26T12:47:00,2024-01-26T14:18:00,58.59,39.74,38.63,91,5,75,2024-01
a28acd85-0a2,EVC-ANA-0063,Anand,Type2_AC,120,Highway,2024-01-26T14:16:00,2024-01-26T16:58:00,287.95,114.33,106.65,162,30,51,2024-01
e9482f0e-40f,EVC-JAM-0036,Jamnagar,CHAdeMO,150,Public,2024-01-26T18:24:00,2024-01-26T19:24:00,79.85,81.27,79.85,60,5,30,2024-01
7424f15d-7c0,EVC-JAM-0045,Jamnagar,Bharat_DC,120,Highway,2024-01-26T17:00:00,2024-01-26T19:34:00,123.52,50.0,48.13,154,37,57,2024-01
f0c7bf99-32c,EVC-BHA-0075,Bharuch,CHAdeMO,120,Residential,2024-01-26T17:01:00,2024-01-26T20:52:00,419.97,126.57,109.08,231,43,100,2024-01
8308ab4d-438,EVC-MEH-0006,Mehsana,CCS2,120,Mall,2024-01-26T15:59:00,2024-01-26T18:25:00,205.1,99.65,84.29,146,26,47,2024-01
9fc1bc26-a26,EVC-JUN-0034,Junagadh,Bharat_DC,7.4,Mall,2024-01-26T17:04:00,2024-01-26T18:10:00,4.7,4.34,4.27,66,25,80,2024-01
5663339e-302,EVC-RAJ-0044,Rajkot,Bharat_DC,60,Residential,2024-01-26T18:30:00,2024-01-26T22:00:00,145.17,45.42,41.48,210,28,78,2024-01
ae444080-aa9,EVC-AHM-0039,Ahmedabad,Type2_AC,3.3,Public,2024-01-27T13:22:00,2024-01-27T14:14:00,1.19,1.62,1.37,52,46,100,2024-01
c5434393-071,EVC-AHM-0022,Ahmedabad,CHAdeMO,120,Highway,2024-01-27T03:26:00,2024-01-27T05:26:00,120.63,67.02,60.32,120,17,67,2024-01
806a4bf9-45d,EVC-AHM-0097,Ahmedabad,CCS2,3.3,Mall,2024-01-27T15:59:00,2024-01-27T17:03:00,2.07,1.95,1.95,64,18,52,2024-01
11337800-535,EVC-GAN-0081,Gandhinagar,Bharat_DC,150,Public,2024-01-27T21:52:00,2024-01-27T23:46:00,172.77,91.99,90.93,114,45,68,2024-01
93197627-f11,EVC-MEH-0006,Mehsana,CCS2,120,Mall,2024-01-27T02:02:00,2024-01-27T04:33:00,191.47,85.32,76.08,151,22,60,2024-01
158519de-f3b,EVC-AHM-0026,Ahmedabad,CHAdeMO,22,Mall,2024-01-27T12:57:00,2024-01-27T13:55:00,11.65,12.54,12.05,58,5,39,2024-01
cf3d8803-35b,EVC-BHA-0035,Bharuch,Type2_AC,7.4,Public,2024-01-27T05:24:00,2024-01-27T09:17:00,21.97,6.47,5.66,233,23,86,2024-01
1e3b09cf-1b3,EVC-JAM-0074,Jamnagar,CCS2,50,Residential,2024-01-27T11:52:00,2024-01-27T13:41:00,51.21,32.15,28.19,109,22,65,2024-01
246cb3a9-7e5,EVC-GAN-0083,Gandhinagar,Bharat_DC,22,Highway,2024-01-27T18:10:00,2024-01-27T20:22:00,34.17,16.52,15.53,132,40,84,2024-01
c2410ec4-574,EVC-VAD-0076,Vadodara,Type2_AC,120,Residential,2024-01-27T14:51:00,2024-01-27T17:04:00,156.38,83.27,70.55,133,20,61,2024-01
ebcc6871-ac8,EVC-JAM-0080,Jamnagar,CHAdeMO,120,Residential,2024-01-27T13:26:00,2024-01-27T17:17:00,352.56,97.39,91.57,231,8,88,2024-01
fb2415e5-9f9,EVC-MEH-0082,Mehsana,CHAdeMO,60,Office,2024-01-27T19:38:00,2024-01-27T20:26:00,41.79,53.86,52.24,48,37,87,2024-01
618c82cd-8e2,EVC-GAN-0047,Gandhinagar,Bharat_DC,120,Mall,2024-01-28T16:05:00,2024-01-28T19:39:00,325.11,95.98,91.15,214,32,100,2024-01
b51423d7-223,EVC-GAN-0083,Gandhinagar,Bharat_DC,22,Highway,2024-01-28T22:57:00,2024-01-29T01:17:00,41.76,19.72,17.9,140,9,35,2024-01
0e598b4b-cdc,EVC-MEH-0067,Mehsana,CHAdeMO,150,Public,2024-01-28T19:41:00,2024-01-28T23:32:00,261.7,73.57,67.98,231,45,100,2024-01
7902af9c-51b,EVC-GAN-0088,Gandhinagar,CHAdeMO,150,Public,2024-01-28T18:58:00,2024-01-28T22:01:00,391.57,148.04,128.38,183,6,56,2024-01
0d83baec-8c0,EVC-AHM-0097,Ahmedabad,CCS2,3.3,Mall,2024-01-28T09:27:00,2024-01-28T13:26:00,9.23,2.48,2.32,239,20,99,2024-01
20022e17-ace,EVC-ANA-0058,Anand,Type2_AC,150,Mall,2024-01-28T12:46:00,2024-01-28T13:20:00,42.85,82.72,75.62,34,44,100,2024-01
edbb5582-494,EVC-BHA-0018,Bhavnagar,Bharat_DC,3.3,Office,2024-01-28T11:38:00,2024-01-28T13:48:00,5.51,2.65,2.54,130,46,100,2024-01
6dc81baf-0d0,EVC-JUN-0020,Junagadh,Bharat_DC,22,Residential,2024-01-28T15:00:00,2024-01-28T17:07:00,38.0,18.88,17.95,127,7,68,2024-01
b9918489-291,EVC-AHM-0065,Ahmedabad,Bharat_DC,7.4,Public,2024-01-28T12:31:00,2024-01-28T13:48:00,6.55,6.03,5.11,77,30,100,2024-01
2cb8f559-f5a,EVC-GAN-0033,Gandhinagar,Type2_AC,7.4,Highway,2024-01-28T20:00:00,2024-01-28T23:00:00,9.91,3.36,3.3,180,28,81,2024-01
f53dd825-001,EVC-BHA-0035,Bharuch,Type2_AC,7.4,Public,2024-01-28T19:14:00,2024-01-28T21:23:00,7.64,4.25,3.55,129,10,80,2024-01
b6daf732-d02,EVC-AHM-0065,Ahmedabad,Bharat_DC,7.4,Public,2024-01-28T07:13:00,2024-01-28T10:53:00,22.0,6.55,6.0,220,39,72,2024-01
e2de8ca5-7e2,EVC-RAJ-0072,Rajkot,CHAdeMO,7.4,Public,2024-01-28T09:41:00,2024-01-28T11:42:00,6.05,3.55,3.0,121,27,84,2024-01
822eca9e-899,EVC-AHM-0013,Ahmedabad,Bharat_DC,22,Residential,2024-01-28T20:31:00,2024-01-29T00:00:00,62.72,20.07,18.01,209,10,90,2024-01
a2453cc5-326,EVC-JAM-0049,Jamnagar,Bharat_DC,60,Public,2024-01-28T21:33:00,2024-01-29T01:04:00,103.13,34.1,29.33,211,13,66,2024-01
2e60740f-513,EVC-SUR-0011,Surat,Type2_AC,3.3,Residential,2024-01-28T10:22:00,2024-01-28T10:35:00,0.34,1.65,1.56,13,22,71,2024-01
dbd26ad6-ea3,EVC-GAN-0096,Gandhinagar,CHAdeMO,120,Public,2024-01-28T08:24:00,2024-01-28T10:32:00,124.82,66.48,58.51,128,39,96,2024-01
fc4333a2-545,EVC-JAM-0036,Jamnagar,CHAdeMO,150,Public,2024-01-28T18:36:00,2024-01-28T21:17:00,211.09,93.43,78.67,161,36,83,2024-01
5bd08d59-430,EVC-BHA-0007,Bhavnagar,Bharat_DC,50,Office,2024-01-29T19:53:00,2024-01-29T23:53:00,162.63,45.66,40.66,240,25,89,2024-01
0dcf9177-7f4,EVC-GAN-0083,Gandhinagar,Bharat_DC,22,Highway,2024-01-29T09:11:00,2024-01-29T11:42:00,27.64,12.28,10.98,151,32,88,2024-01
864d56d6-9b6,EVC-MEH-0029,Mehsana,Bharat_DC,60,Office,2024-01-29T15:41:00,2024-01-29T18:16:00,76.91,34.45,29.77,155,26,100,2024-01
bc6e2912-0ca,EVC-SUR-0099,Surat,CHAdeMO,150,Public,2024-01-29T14:11:00,2024-01-29T16:39:00,230.76,111.84,93.55,148,16,86,2024-01
1563e636-e5e,EVC-JUN-0034,Junagadh,Bharat_DC,7.4,Mall,2024-01-29T14:24:00,2024-01-29T17:31:00,17.3,5.72,5.55,187,12,89,2024-01
a6c50779-fad,EVC-JAM-0045,Jamnagar,Bharat_DC,120,Highway,2024-01-29T20:32:00,2024-01-29T22:49:00,229.75,101.78,100.62,137,29,88,2024-01
6533619e-d3e,EVC-JAM-0036,Jamnagar,CHAdeMO,150,Public,2024-01-29T23:43:00,2024-01-30T01:57:00,297.58,150.76,133.25,134,20,89,2024-01
7c51c226-8a1,EVC-AHM-0002,Ahmedabad,CHAdeMO,60,Mall,2024-01-29T07:18:00,2024-01-29T10:25:00,138.23,50.63,44.35,187,38,100,2024-01
